id,aegis_name,name,level,hp,sp,base_exp,job_exp,attack_min,attack_max,defense,magic_defense,str,agi,vit,int,dex,luk,size,race,element,element_level,attack_range,walk_speed,attack_delay,attack_motion,damage_motion,ai,class,modes,drop_count,mvp_drop_count
1662,G_KAVAC,Kavach Icarus,60,7899,1,0,0,584,804,12,5,48,100,10,20,118,40,Medium,Demihuman,Wind,2,9,150,1008,864,288,4,Normal,,1,0
1663,G_RAWREL,Laurell Weinder,61,6168,1,0,0,330,417,8,48,1,41,5,100,45,10,Medium,Demihuman,Ghost,2,1,150,1008,864,288,4,Normal,,1,0
1664,POTON_CANON,Photon Cannon,66,8000,1,3900,1800,800,900,10,30,1,40,25,20,80,80,Medium,Formless,Neutral,2,9,300,1536,960,480,10,Normal,,3,0
1665,POTON_CANON_1,Photon Cannon,67,7500,1,4300,2000,700,800,15,30,1,40,30,40,86,80,Medium,Formless,Neutral,2,9,300,1536,960,480,10,Normal,,4,0
1666,POTON_CANON_2,Photon Cannon,64,7100,1,3100,2700,800,900,8,30,1,40,21,29,80,91,Medium,Formless,Neutral,2,9,300,1536,960,480,10,Normal,,3,0
1667,POTON_CANON_3,Photon Cannon,65,7800,1,3800,2300,700,800,15,30,1,40,23,30,90,99,Medium,Formless,Neutral,2,9,300,1536,960,480,10,Normal,,3,0
1668,ARCHDAM,Archdam,79,25000,1,8000,5000,1000,2000,15,15,65,65,35,75,75,15,Large,Demihuman,Neutral,3,3,180,580,288,360,21,Normal,,7,0
1669,DIMIK,Dimik,77,10000,1,0,0,1040,1880,45,28,15,35,40,15,120,42,Medium,Formless,Neutral,2,5,200,576,720,432,4,Normal,,1,0
1670,DIMIK_1,Dimik,79,16000,1,6400,3500,1140,1980,45,28,15,88,20,20,120,40,Medium,Formless,Wind,2,7,150,576,720,432,4,Normal,,8,0
1671,DIMIK_2,Dimik,89,29000,1,8000,5000,1440,2280,45,28,15,40,30,30,150,70,Medium,Formless,Water,2,5,200,576,720,432,4,Normal,,8,0
1672,DIMIK_3,Dimik,80,19000,1,5900,2800,1240,2080,68,28,15,30,78,20,120,30,Medium,Formless,Earth,2,5,200,576,720,432,4,Normal,,8,0
1673,DIMIK_4,Dimik,82,13900,1,5800,4500,1840,2840,45,28,15,20,20,10,120,30,Medium,Formless,Fire,2,5,200,576,720,432,4,Normal,,8,0
1674,MONEMUS,Monemus,88,80000,1,0,0,2000,3000,54,25,0,1,90,24,144,45,Large,Formless,Fire,3,5,400,1368,1344,432,10,Boss,,2,0
1675,VENATU,Venatu,77,8000,1,0,0,1200,1800,35,20,5,26,24,5,75,40,Medium,Formless,Fire,2,2,150,504,1020,360,4,Normal,,1,0
1676,VENATU_1,Venatu,72,8900,1,4000,2000,800,1400,30,20,5,26,24,5,82,30,Medium,Formless,Neutral,2,2,150,504,1020,360,4,Normal,,8,0
1677,VENATU_2,Venatu,80,9000,1,4000,2000,900,1500,30,20,5,82,32,5,105,30,Medium,Formless,Wind,2,2,150,504,1020,360,4,Normal,,8,0
1678,VENATU_3,Venatu,78,9500,1,4500,2000,800,1400,30,20,5,26,68,5,95,30,Medium,Formless,Earth,2,2,150,504,1020,360,4,Normal,,8,0
1679,VENATU_4,Venatu,75,12300,1,4000,2000,800,1400,30,20,5,26,24,5,100,30,Medium,Formless,Water,2,2,150,504,1020,360,4,Normal,,8,0
1680,HILL_WIND_1,Hill Wind,45,4233,1,2132,1722,320,510,10,15,21,42,31,50,67,23,Medium,Brute,Wind,3,3,170,504,480,360,4,Normal,,5,0
1681,GEMINI,Gemini-S58,72,57870,1,22024,9442,2150,3030,60,45,88,75,70,77,105,55,Medium,Formless,Water,1,3,200,1872,360,864,4,Boss,,8,0
1682,REMOVAL,Remover,55,10289,1,3831,1278,558,797,5,20,1,20,56,35,57,20,Medium,Undead,Undead,2,1,250,1536,1056,1152,4,Normal,,8,0
1683,G_POTON_CANON,Photon Cannon,46,7000,1,0,0,560,570,5,10,1,36,36,20,56,30,Medium,Formless,Fire,2,9,300,1536,960,480,4,Normal,,0,0
1684,G_ARCHDAM,Archdam,57,11000,1,0,0,600,700,15,15,65,65,35,75,75,15,Large,Angel,Neutral,3,3,180,1080,288,360,4,Normal,,0,0
1685,APOCALIPS_H,Vesper,97,640700,1,200000,100000,4000,10000,50,54,100,50,30,70,160,150,Large,Brute,Holy,2,3,180,504,912,432,21,Boss,Mvp,8,3
1686,ORC_BABY,Orc Baby,21,912,1,220,220,135,270,10,10,30,15,10,18,35,2,Small,Demihuman,Earth,1,1,200,672,864,288,4,Normal,,7,0
1687,GREEN_IGUANA,Grove,54,6444,1,2400,2050,550,650,0,10,1,52,64,5,98,14,Medium,Brute,Earth,2,1,200,720,528,432,2,Normal,,8,0
1688,LADY_TANEE,Lady Tanee,89,493000,1,64995,43222,450,2170,20,44,1,125,48,78,210,38,Large,Plant,Wind,3,14,100,576,432,360,10,Boss,Mvp,8,3
1689,G_BACSOJIN,White Lady,85,253221,1,45250,16445,1868,6124,20,55,52,65,44,112,152,35,Large,Demihuman,Wind,3,3,130,576,960,480,21,Boss,,0,0
1690,G_SPRING_RABBIT,Spring Rabbit,12,15,1,0,0,0,0,100,99,1,1,1,1,1,1,Medium,Brute,Earth,2,1,160,1120,552,511,2,Normal,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",4,0
1691,G_KRABEN,Kraben,70,10880,1,0,0,125,765,5,42,50,155,1,66,112,60,Medium,Formless,Ghost,2,1,100,1152,1536,576,4,Normal,,7,0
1692,BREEZE,Breeze,56,5099,1,2390,1340,94,215,7,32,1,96,6,38,91,45,Medium,Formless,Wind,3,2,100,140,384,504,4,Normal,,8,0
1693,PLASMA_Y,Plasma,56,8400,1,2200,2100,400,900,0,40,1,30,10,83,105,45,Small,Formless,Ghost,4,3,100,608,1440,576,4,Normal,,6,0
1694,PLASMA_R,Plasma,43,5700,1,2000,1000,300,700,0,30,1,30,5,56,90,30,Small,Formless,Fire,4,3,150,608,1440,576,4,Normal,,6,0
1695,PLASMA_G,Plasma,47,7600,1,2000,1000,300,700,0,30,1,30,5,61,90,30,Small,Formless,Earth,4,3,150,608,1440,576,4,Normal,,6,0
1696,PLASMA_P,Plasma,49,5900,1,2000,1000,300,700,0,30,1,30,5,54,90,30,Small,Formless,Dark,4,3,150,608,1440,576,4,Normal,,6,0
1697,PLASMA_B,Plasma,44,8200,1,2000,1000,300,700,0,30,1,30,5,73,90,30,Small,Formless,Water,4,3,150,608,1440,576,4,Normal,,6,0
1698,DEATHWORD,Death Word,65,18990,1,2986,4912,622,1102,10,40,50,75,10,20,140,45,Medium,Formless,Neutral,3,1,150,176,912,300,21,Normal,,8,0
1699,ANCIENT_MIMIC,Ancient Mimic,60,8080,1,2950,2650,530,1697,20,40,50,100,30,40,150,110,Large,Formless,Neutral,3,1,100,168,480,360,4,Normal,,8,0
1700,OBSERVATION,Dame of Sentinel,81,65111,1,39872,33120,1666,2609,55,55,30,74,56,126,145,114,Medium,Angel,Neutral,4,2,100,432,480,360,20,Boss,,8,0
1701,SHELTER,Mistress of Shelter,80,38000,1,29010,25110,1871,1971,22,63,12,67,34,167,157,120,Medium,Angel,Holy,3,2,160,432,420,360,20,Boss,,7,0
1702,RETRIBUTION,Baroness of Retribution,79,46666,1,28332,33120,2022,2288,35,35,30,142,66,72,133,39,Medium,Angel,Dark,3,2,120,360,480,360,20,Boss,,8,0
1703,SOLACE,Lady Solace,77,25252,1,21000,25110,1392,1462,21,67,12,76,29,145,99,100,Medium,Angel,Holy,3,2,180,576,420,360,20,Boss,,8,0
1704,THA_ODIUM,Odium of Thanatos,92,72389,1,88420,63880,2100,2800,68,30,100,52,165,62,185,90,Large,Undead,Ghost,4,9,100,432,288,420,21,Boss,,7,0
1705,THA_DESPERO,Despero of Thanatos,88,86666,1,62001,51220,2182,3082,38,39,100,167,79,92,151,120,Large,Undead,Ghost,4,2,150,160,528,360,21,Boss,,7,0
1706,THA_MAERO,Maero of Thanatos,83,62000,1,56699,63880,2022,2288,29,72,100,176,30,200,122,29,Medium,Undead,Ghost,4,2,150,160,480,360,21,Boss,,7,0
1707,THA_DOLOR,Dolor of Thanatos,83,59922,1,43200,51220,1392,2092,21,80,100,76,29,206,139,44,Small,Undead,Ghost,4,2,150,160,672,480,21,Boss,,7,0
1708,THANATOS,Memory of Thanatos,99,445660,1,3666000,2145060,3812,7483,35,35,100,108,30,86,147,32,Large,Demon,Ghost,4,3,120,115,816,504,21,Boss,Mvp,8,3
1709,G_THA_ODIUM,Odium of Thanatos,92,72389,1,10000,5000,2100,2800,68,30,100,52,165,62,185,90,Large,Undead,Ghost,4,9,100,115,288,420,20,Boss,,3,0
1710,G_THA_DESPERO,Despero of Thanatos,88,86666,1,10000,5000,2182,3082,38,39,100,167,79,92,151,120,Large,Undead,Ghost,4,2,150,160,528,360,20,Boss,,3,0
1711,G_THA_MAERO,Maero of Thanatos,83,62000,1,10000,5000,2022,2288,29,72,100,176,30,200,122,29,Medium,Undead,Ghost,4,2,150,160,480,360,20,Boss,,3,0
1712,G_THA_DOLOR,Dolor of Thanatos,83,59922,1,10000,5000,1392,2092,21,80,100,76,29,206,139,44,Small,Undead,Ghost,4,2,150,160,672,480,20,Boss,,3,0
1713,ACIDUS,Acidus,80,51112,1,28043,8023,1289,2109,29,69,1,71,55,135,103,69,Large,Dragon,Holy,2,2,170,168,1008,300,09,Normal,,8,0
1714,FERUS,Ferus,70,29218,1,8093,3952,1056,1496,14,45,1,78,45,72,81,73,Large,Dragon,Fire,2,2,100,108,576,432,09,Normal,,8,0
1715,NOVUS,Novus,42,5430,1,1320,1002,284,384,20,28,1,56,43,45,124,43,Small,Dragon,Neutral,1,1,110,151,288,360,4,Normal,,4,0
1716,ACIDUS_,Acidus,76,39111,1,14392,4203,1180,2000,21,47,1,78,31,93,88,52,Large,Dragon,Wind,2,2,180,168,768,360,09,Normal,,8,0
1717,FERUS_,Ferus,69,21182,1,6750,2230,930,1170,14,38,1,66,77,60,79,35,Large,Dragon,Earth,2,2,120,108,576,432,09,Normal,,7,0
1718,NOVUS_,Novus,43,5830,1,1411,1100,314,414,24,28,1,60,43,39,119,43,Small,Dragon,Neutral,1,1,100,252,816,480,4,Normal,,4,0
1719,DETALE,Detardeurus,90,960000,1,291850,123304,4560,5548,66,59,100,90,30,136,140,56,Large,Dragon,Dark,3,3,250,432,936,360,21,Boss,Mvp,8,3
1720,HYDRO,Hydrolancer,89,308230,1,83450,2480,2554,3910,52,62,1,96,110,86,94,32,Large,Dragon,Dark,2,3,160,140,672,432,21,Boss,,8,0
1721,DRAGON_EGG,Dragon Egg,43,18322,1,6740,0,1,2,78,60,1,1,56,67,1,63,Medium,Dragon,Neutral,2,0,1000,24,1,1,06,Normal,,8,0
1722,EVENT_JAKK,Jakk,99,10310,1,103,100,115,182,5,11,1,28,18,13,35,45,Medium,Formless,Fire,2,1,240,1180,480,648,1,Normal,,4,0
1723,A_SHECIL,Cecil Damon,82,30000,1,0,0,600,900,25,15,1,145,27,32,134,80,Medium,Demihuman,Wind,3,14,180,1008,384,288,21,Normal,,0,0
1724,A_POTON_CANON,Photon Cannon,66,8000,1,0,0,1000,1300,10,30,1,40,25,20,80,80,Medium,Formless,Neutral,2,9,300,1536,960,480,10,Normal,,0,0
1725,R_PORING,Poring,1,50,1,0,0,7,10,0,5,1,1,1,0,6,30,Medium,Plant,Water,1,1,150,1872,672,480,2,Normal,,0,0
1726,R_LUNATIC,Lunatic,3,60,1,0,0,9,12,0,20,1,3,3,10,8,60,Small,Brute,Neutral,3,1,150,1456,456,336,2,Normal,,0,0
1727,R_SAVAGE_BABE,Savage Babe,7,182,1,0,0,20,25,0,0,1,7,14,5,12,35,Small,Brute,Earth,1,1,150,1624,624,576,2,Normal,,0,0
1728,R_DESERT_WOLF_B,Baby Desert Wolf,9,164,1,0,0,30,36,0,0,1,9,9,5,21,40,Small,Brute,Fire,1,1,150,1600,900,240,2,Normal,,0,0
1729,R_BAPHOMET_,Baphomet Jr.,50,8578,1,0,0,487,590,15,25,1,75,55,1,93,45,Small,Demon,Dark,1,1,150,868,480,120,2,Normal,Detector,0,0
1730,R_DEVIRUCHI,Deviruchi,46,7360,1,0,0,475,560,10,25,1,69,40,55,87,30,Small,Demon,Dark,1,1,150,980,600,384,2,Normal,Detector,0,0
1731,G_DOPPELGANGER,Doppelganger,72,12000000,1,3000000,2000000,5000,10000,99,99,88,180,70,75,180,65,Large,Angel,Ghost,2,1,190,480,480,288,21,Boss,,1,0
1732,G_TREASURE_BOX,Treasure Chest,98,1,1,0,0,0,0,0,0,0,0,0,0,999,0,Small,Formless,Neutral,1,0,,0,0,0,06,Boss,,1,0
1733,KIEL,Kiehl,90,523000,1,36500,23405,1682,3311,28,32,100,112,76,89,156,102,Medium,Formless,Dark,2,3,140,1152,576,432,21,Boss,,0,0
1734,KIEL_,Kiel D-01,90,1523000,1,2356200,512602,3280,6560,28,32,100,130,30,160,199,180,Medium,Formless,Dark,2,3,130,1152,576,432,21,Boss,Mvp,8,3
1735,ALICEL,Alicel,75,37520,1,8890,5420,1800,2770,30,30,50,58,50,51,92,40,Medium,Demon,Neutral,3,2,250,1080,480,504,13,Normal,Detector,8,0
1736,ALIOT,Aliot,75,48290,1,13020,4006,950,2470,35,15,50,32,87,12,68,19,Medium,Demon,Neutral,3,2,200,1296,432,360,13,Normal,Detector,8,0
1737,ALIZA,Aliza,69,19000,1,6583,3400,750,1100,8,5,74,74,52,35,110,140,Medium,Demihuman,Neutral,3,1,220,1440,576,600,17,Normal,,8,0
1738,CONSTANT,Constant,55,10000,1,3230,116,460,580,12,12,50,28,26,47,66,14,Small,Formless,Dark,3,1,150,720,360,360,4,Normal,,5,0
1739,G_ALICEL,Alicel,75,37520,1,0,0,1600,2570,30,30,50,60,50,51,92,40,Medium,Demon,Neutral,3,2,150,1080,480,504,13,Normal,Detector,1,0
1740,G_ALIOT,Aliot,75,43290,1,0,0,950,2070,35,15,50,32,87,12,68,19,Medium,Demon,Neutral,3,2,150,1296,432,360,13,Normal,Detector,1,0
1741,G_COOKIE_XMAS,Christmas Cookie,28,2090,1,0,0,140,170,0,50,1,24,30,53,45,100,Small,Demihuman,Holy,2,1,400,1248,1248,240,4,Normal,,0,0
1742,G_CARAT,Carat,51,5200,1,0,0,330,417,0,25,1,41,45,5,85,155,Medium,Demon,Wind,2,1,200,1078,768,384,4,Normal,Detector,0,0
1743,G_MYSTCASE,Myst Case,38,3450,1,0,0,160,360,5,10,65,50,25,5,48,75,Medium,Formless,Neutral,3,1,400,1248,1248,432,4,Normal,,0,0
1744,G_WILD_ROSE,Wild Rose,38,2980,1,0,0,315,360,0,15,65,85,15,35,65,80,Small,Brute,Wind,1,1,100,964,864,288,4,Normal,,0,0
1745,G_CONSTANT,Constant,55,1000,1,0,0,460,580,12,12,50,28,26,47,66,14,Small,Demon,Dark,3,1,110,720,360,360,5,Normal,Detector,1,0
1746,G_ALIZA,Aliza,69,15000,1,0,0,750,1100,8,5,74,74,52,35,110,140,Medium,Demihuman,Neutral,3,1,200,1440,576,600,4,Normal,,1,0
1747,G_SNAKE,Boa,15,471,1,0,0,46,55,0,0,1,15,15,10,35,5,Medium,Brute,Earth,1,1,200,1576,576,576,4,Normal,,0,0
1748,G_ANACONDAQ,Anacondaq,23,1109,1,0,0,124,157,0,0,1,23,28,10,36,5,Medium,Brute,Poison,1,1,200,1576,576,576,4,Normal,,0,0
1749,G_MEDUSA,Medusa,79,22408,1,0,0,827,1100,48,38,1,74,50,57,77,69,Medium,Demon,Neutral,2,1,180,1720,1320,360,4,Normal,Detector,0,0
1750,G_RED_PLANT,Red Plant,1,100,1,0,0,100,200,100,99,0,0,0,0,0,100,Small,Plant,Earth,1,1,1000,1,1,1,06,Normal,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",0,0
1751,RANDGRIS,Valkyrie Randgris,99,3567200,1,2854900,3114520,5560,9980,25,42,100,120,30,120,220,210,Large,Angel,Holy,4,3,100,576,576,480,21,Boss,Mvp,7,3
1752,SKOGUL,Skogul,70,87544,1,27620,10,1110,1930,20,15,1,69,70,50,67,52,Medium,Demon,Dark,3,2,190,720,384,480,20,Normal,Detector,8,0
1753,FRUS,Frus,69,83422,1,20620,10,1110,1780,20,15,1,69,60,50,76,52,Medium,Demon,Dark,3,2,150,480,576,432,20,Normal,Detector,7,0
1754,SKEGGIOLD,Skeggiold,81,295200,1,91100,10,1400,2020,12,24,80,100,50,72,90,50,Small,Angel,Holy,2,1,250,672,780,480,21,Boss,,8,0
1755,SKEGGIOLD_,Skeggiold,83,315200,1,99200,10,1600,2050,15,24,80,120,60,85,98,80,Small,Angel,Holy,2,1,250,672,780,480,21,Boss,,8,0
1756,G_HYDRO,Hydrolancer,89,308230,1,0,0,2554,3910,52,62,1,96,110,86,94,32,Large,Dragon,Dark,2,3,160,140,672,432,4,Boss,,0,0
1757,G_ACIDUS,Acidus,80,51112,1,0,0,1289,2109,39,69,1,71,55,135,103,69,Large,Dragon,Holy,2,2,170,168,1008,300,4,Normal,,0,0
1758,G_FERUS,Ferus,70,29218,1,0,0,1056,1496,34,45,1,78,45,72,81,73,Large,Dragon,Fire,2,2,100,108,576,432,4,Normal,,0,0
1759,G_ACIDUS_,Acidus,76,39111,1,0,0,1180,2000,31,47,1,78,31,93,88,52,Large,Dragon,Wind,2,2,180,168,768,360,4,Normal,,0,0
1760,G_FERUS_,Ferus,69,21182,1,0,0,930,1170,24,38,1,66,77,60,79,35,Large,Dragon,Earth,2,2,120,108,576,432,4,Normal,,0,0
1761,G_SKOGUL,Skogul,70,57544,1,0,0,1110,1930,20,15,1,69,70,50,67,52,Medium,Demon,Dark,3,2,170,720,384,480,4,Normal,Detector,1,0
1762,G_FRUS,Frus,69,53422,1,0,0,1110,1780,20,15,1,69,60,50,76,52,Medium,Demon,Dark,3,2,130,480,576,432,4,Normal,Detector,1,0
1763,G_SKEGGIOLD,Skeggiold,81,100200,1,0,0,1400,3410,12,24,80,100,50,72,90,50,Small,Angel,Holy,2,1,200,672,780,480,4,Boss,,1,0
1764,G_SKEGGIOLD_,Skeggiold,83,103000,1,0,0,1600,4110,15,24,80,120,60,85,98,80,Small,Angel,Holy,2,1,200,672,780,480,4,Boss,,1,0
1765,G_RANDGRIS,Valkyrie,99,1567200,1,10000,10000,5560,9980,25,42,100,120,80,120,220,210,Large,Angel,Holy,4,3,100,576,576,480,21,Boss,,3,0
1766,EM_ANGELING,Angeling,99,128430,1,0,0,60,71,40,50,1,17,80,80,126,20,Small,Angel,Holy,3,1,300,1288,288,384,21,Boss,Mvp,0,3
1767,EM_DEVILING,Deviling,99,128430,1,0,0,60,71,40,50,1,17,80,80,126,20,Small,Angel,Holy,3,1,300,1288,288,384,21,Boss,Mvp,0,3
1768,GLOOMUNDERNIGHT,Gloom Under Night,89,2298000,1,962175,276445,5880,9516,10,20,100,115,98,78,111,50,Large,Formless,Ghost,3,3,200,1344,2880,576,21,Boss,Mvp,7,3
1769,AGAV,Agav,73,29620,1,9780,6622,103,1109,15,35,1,32,27,132,69,15,Medium,Demihuman,Neutral,4,1,300,768,360,360,20,Normal,,7,0
1770,ECHIO,Echio,69,34900,1,13560,4300,750,1800,33,11,74,74,52,35,59,56,Medium,Demihuman,Neutral,4,1,250,768,360,360,20,Normal,,8,0
1771,VANBERK,Vanberk,59,9988,1,4203,901,230,660,24,6,69,66,39,29,51,41,Medium,Demihuman,Neutral,4,1,250,768,360,360,4,Normal,,7,0
1772,ISILLA,Isilla,62,8297,1,3001,3001,89,733,11,19,1,28,12,97,57,12,Medium,Demihuman,Neutral,4,1,300,768,360,432,4,Normal,,7,0
1773,HODREMLIN,Hodremlin,61,12180,1,6782,2022,845,1678,29,25,80,41,81,56,62,11,Medium,Demon,Dark,3,1,140,960,528,432,4,Normal,Detector,8,0
1774,SEEKER,Seeker,65,10090,1,5671,4278,723,852,17,30,60,52,34,143,107,27,Small,Formless,Wind,3,6,190,576,432,300,20,Normal,,7,0
1775,SNOWIER,Snowier,60,19230,1,5882,2699,770,1347,22,12,73,46,72,15,52,25,Large,Formless,Water,2,2,220,936,1020,420,4,Normal,,8,0
1776,SIROMA,Siroma,42,6800,1,2230,1005,220,440,12,8,33,23,52,11,40,19,Small,Formless,Water,3,1,180,432,648,240,2,Normal,,5,0
1777,ICE_TITAN,Ice Titan,60,38200,1,13872,7928,1090,1570,71,15,99,34,88,10,79,29,Large,Formless,Water,3,1,250,861,660,144,4,Normal,,7,0
1778,GAZETI,Gazeti,55,12300,1,5758,2075,512,612,65,25,1,12,20,60,101,5,Medium,Demon,Water,1,10,190,576,370,270,20,Normal,Detector,5,0
1779,KTULLANUX,Ktullanux,98,4417000,1,2720050,1120020,1680,10360,40,42,85,126,30,125,177,112,Large,Brute,Water,4,3,400,432,840,216,21,Boss,Mvp,7,3
1780,MUSCIPULAR,Muscipular,57,4332,1,1706,1706,521,726,12,12,1,53,39,25,92,51,Medium,Plant,Earth,1,3,1000,672,648,360,10,Normal,,7,0
1781,DROSERA,Drosera,46,7221,1,2612,1022,389,589,10,13,1,30,27,17,76,41,Medium,Plant,Earth,1,7,1000,864,576,336,10,Normal,,7,0
1782,ROWEEN,Roween,31,5716,1,1669,1266,298,377,0,7,51,39,48,18,67,19,Medium,Brute,Wind,1,1,200,412,840,300,7,Normal,,5,0
1783,GALION,Galion,44,32240,1,10020,3368,336,441,11,12,51,52,59,25,72,32,Medium,Brute,Wind,2,1,150,864,624,360,7,Boss,,5,0
1784,STAPO,Stapo,23,666,1,332,221,135,370,90,5,12,11,15,12,23,1,Small,Formless,Earth,2,1,300,936,792,432,2,Normal,,7,0
1785,ATROCE,Atroce,82,1008420,1,295550,118895,2526,3646,25,25,100,87,30,49,89,72,Large,Brute,Dark,3,2,150,576,600,240,21,Boss,Mvp,8,3
1786,G_AGAV,Agav,73,25620,1,0,0,103,909,15,35,1,32,27,132,69,15,Medium,Demihuman,Neutral,2,1,300,768,360,360,20,Normal,,1,0
1787,G_ECHIO,Echio,69,36900,1,0,0,750,1500,33,11,74,74,52,35,59,56,Medium,Demihuman,Neutral,2,1,250,768,360,360,20,Normal,,1,0
1788,G_ICE_TITAN,Ice Titan,60,32900,1,0,0,1090,1570,71,15,99,34,88,10,79,29,Large,Formless,Water,3,1,250,861,660,144,20,Normal,,1,0
1789,ICEICLE,Iceicle,38,10,1,5,5,241,1082,0,10,1,10,10,10,172,5,Small,Formless,Water,2,3,1000,1344,0,0,10,Normal,,8,0
1790,G_RAFFLESIA,Rafflesia,17,1333,1,0,0,105,127,0,2,1,18,24,11,37,10,Small,Plant,Earth,1,3,150,512,528,240,4,Normal,,3,0
1791,G_GALION,Galion,44,32240,1,0,0,336,441,11,12,51,52,59,25,72,32,Medium,Brute,Wind,2,1,150,864,624,360,7,Boss,,0,0
1792,SOCCER_BALL,Soccer Ball,1,1000,1,0,0,0,0,127,99,0,0,0,0,0,0,Small,Formless,Neutral,1,0,1000,96,96,96,06,Normal,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",0,0
1793,G_MEGALITH,Megalith,45,5300,1,0,0,264,314,50,25,1,45,60,5,95,5,Large,Formless,Neutral,4,9,200,1332,1332,672,21,Normal,,0,0
1794,G_ROWEEN,Roween,31,5716,1,0,0,298,377,0,7,51,39,48,18,67,19,Medium,Brute,Wind,1,1,200,412,840,300,20,Normal,,0,0
1795,BLOODY_KNIGHT_,Bloody Knight,82,800000,1,0,0,10000,30000,60,60,88,121,100,100,125,55,Large,Angel,Ghost,1,3,250,828,528,192,21,Boss,,8,0
1796,AUNOE,Aunoe,62,21297,1,4102,4102,89,733,11,19,1,28,12,97,57,12,Medium,Demihuman,Neutral,4,1,250,768,432,360,20,Normal,,7,0
1797,FANAT,Fanat,62,21297,1,4102,4102,89,733,11,19,1,28,12,97,57,12,Medium,Demihuman,Neutral,4,1,250,768,432,360,21,Normal,,6,0
1798,TREASURE_BOX_,Treasure Chest,99,1,1,0,0,0,0,0,0,0,0,0,0,999,0,Small,Formless,Neutral,1,0,,0,0,0,06,Boss,,1,0
1799,G_SEYREN_,Lord Knight Seyren,99,347590,1,18000,10000,4238,5040,72,37,120,110,81,65,130,52,Medium,Demihuman,Fire,4,1,100,76,384,288,21,Boss,,1,0
1800,G_EREMES_,Assassin Cross Eremes,99,211230,1,18000,10000,3189,5289,27,39,90,181,62,37,122,60,Medium,Demihuman,Poison,4,1,100,76,384,288,21,Boss,,1,0
1801,G_HARWORD_,Mastersmith Howard,99,310000,1,18000,10000,4822,5033,66,36,100,73,112,35,136,60,Medium,Demihuman,Water,4,1,100,76,384,288,21,Boss,,1,0
1802,G_MAGALETA_,High Priest Margaretha,99,182910,1,18000,10000,1688,2580,35,78,1,84,64,182,92,100,Medium,Demihuman,Holy,4,1,125,1152,384,288,21,Boss,,1,0
1803,G_SHECIL_,Sniper Cecil,99,209000,1,18000,10000,1892,5113,22,35,1,180,39,67,193,130,Medium,Demihuman,Wind,4,14,100,76,384,288,20,Boss,,1,0
1804,G_KATRINN_,High Wizard Kathryne,99,189920,1,18000,10000,497,2094,10,88,1,89,42,223,128,93,Medium,Demihuman,Ghost,3,1,150,1152,384,288,21,Boss,,1,0
1805,B_SEYREN_,Lord Knight Seyren,99,1647590,1,4835600,1569970,7238,11040,72,37,120,110,81,65,130,52,Medium,Demihuman,Fire,4,1,100,76,384,288,21,Boss,,1,0
1806,B_EREMES_,Assassin Cross Eremes,99,1411230,1,4083400,1592380,4189,8289,37,39,90,181,62,37,122,60,Medium,Demihuman,Poison,4,1,100,76,384,288,21,Boss,,1,0
1807,B_HARWORD_,Mastersmith Howard,99,1460000,1,4002340,1421000,7822,8251,66,36,100,73,112,35,136,60,Medium,Demihuman,Earth,4,1,100,76,384,288,21,Boss,,1,0
1808,B_MAGALETA_,High Priest Margaretha,99,1092910,1,4257000,1318800,4688,5580,35,78,1,84,64,182,92,100,Medium,Demihuman,Holy,4,1,125,1152,384,288,21,Boss,,1,0
1809,B_SHECIL_,Sniper Cecil,99,1349000,1,4093000,1526000,4892,9113,22,35,1,180,39,67,193,130,Medium,Demihuman,Wind,4,14,100,76,384,288,21,Boss,,1,0
1810,B_KATRINN_,High Wizard Kathryne,99,1069920,1,4008200,1636700,1197,4394,10,88,1,89,42,223,128,93,Medium,Demihuman,Ghost,3,1,150,1152,384,288,21,Boss,,1,0
1811,G_SMOKIE_,Bandit,18,641,1,0,0,61,72,0,10,1,18,36,25,26,35,Small,Brute,Earth,1,1,200,1576,576,420,17,Normal,,5,0
1812,EVENT_LUDE,Delightful Lude,99,15,1,0,0,0,0,100,99,1,1,1,1,999,1,Small,Formless,Neutral,1,0,190,890,960,480,06,Boss,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",4,0
1813,EVENT_HYDRO,Hydrolancer,99,1880000,1,4000000,2000000,15000,47767,60,55,1,142,200,250,189,32,Large,Angel,Ghost,1,3,100,972,672,432,21,Boss,,6,0
1814,EVENT_MOON,Moonlight Flower,80,30000,1,30000,30000,500,800,50,50,1,35,45,112,69,93,Medium,Brute,Fire,3,1,150,1276,576,288,21,Boss,,0,0
1815,EVENT_RICECAKE,Rice Cake,12,20,1,0,0,1,2,100,99,1,1,1,1,1,1,Medium,Formless,Neutral,1,1,1000,1320,0,300,06,Boss,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",8,0
1816,EVENT_GOURD,Gourd,12,1000,1,0,0,1,2,100,99,1,1,1,1,1,1,Medium,Formless,Neutral,1,1,1000,96,96,96,06,Boss,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",1,0
