id,aegis_name,name,type,sub_type,buy,sell,weight,attack,magic_attack,defense,range,slots,weapon_level,armor_level,equip_level_min,equip_level_max,refineable,jobs,classes,gender,locations,script,equip_script,unequip_script
1210,Dirk,Dirk,Weapon,Dagger,8500,,500,59,0,0,1,2,2,,12,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Novice, Rogue, Sage, SoulLinker, SuperNovice, Swordman, Thief, Wizard",All,Both,Right_Hand,,,
1211,Dirk_,Dirk,Weapon,Dagger,8500,,500,59,0,0,1,3,2,,12,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Novice, Rogue, Sage, SoulLinker, SuperNovice, Swordman, Thief, Wizard",All,Both,Right_Hand,,,
1212,Dirk__,Dirk,Weapon,Dagger,8500,,500,59,0,0,1,0,2,,12,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Novice, Rogue, Sage, SoulLinker, SuperNovice, Swordman, Thief, Wizard",All,Both,Right_Hand,,,
1213,Dagger,Dagger,Weapon,Dagger,14000,,600,73,0,0,1,2,2,,12,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Novice, Rogue, Sage, SoulLinker, SuperNovice, Swordman, Thief, Wizard",All,Both,Right_Hand,,,
1214,Dagger_,Dagger,Weapon,Dagger,14000,,600,73,0,0,1,3,2,,12,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Novice, Rogue, Sage, SoulLinker, SuperNovice, Swordman, Thief, Wizard",All,Both,Right_Hand,,,
1215,Dagger__,Dagger,Weapon,Dagger,14000,,600,73,0,0,1,0,2,,12,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Novice, Rogue, Sage, SoulLinker, SuperNovice, Swordman, Thief, Wizard",All,Both,Right_Hand,,,
1216,Stiletto,Stiletto,Weapon,Dagger,19500,,700,87,0,0,1,2,2,,12,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Novice, Rogue, Sage, SoulLinker, SuperNovice, Swordman, Thief, Wizard",All,Both,Right_Hand,,,
1217,Stiletto_,Stiletto,Weapon,Dagger,19500,,700,87,0,0,1,3,2,,12,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Novice, Rogue, Sage, SoulLinker, SuperNovice, Swordman, Thief, Wizard",All,Both,Right_Hand,,,
1218,Stiletto__,Stiletto,Weapon,Dagger,19500,,700,87,0,0,1,0,2,,12,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Novice, Rogue, Sage, SoulLinker, SuperNovice, Swordman, Thief, Wizard",All,Both,Right_Hand,,,
1219,Gladius,Gladius,Weapon,Dagger,43000,,700,105,0,0,1,2,3,,24,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Rogue, Sage, SoulLinker, Swordman, Thief, Wizard",All,Both,Right_Hand,,,
1220,Gladius_,Gladius,Weapon,Dagger,43000,,700,105,0,0,1,3,3,,24,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Rogue, Sage, SoulLinker, Swordman, Thief, Wizard",All,Both,Right_Hand,,,
1221,Gladius__,Gladius,Weapon,Dagger,43000,,700,105,0,0,1,0,3,,24,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Rogue, Sage, SoulLinker, Swordman, Thief, Wizard",All,Both,Right_Hand,,,
1222,Damascus,Damascus,Weapon,Dagger,49000,,800,118,0,0,1,1,3,,24,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Rogue, Sage, SoulLinker, Swordman, Thief, Wizard",All,Both,Right_Hand,"bonus bUnbreakableWeapon;
",,
1223,Forturn_Sword,Fortune Sword,Weapon,Dagger,20,,500,90,0,0,1,0,4,,24,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Rogue, Sage, SoulLinker, Swordman, Thief, Wizard",All,Both,Right_Hand,"bonus bLuk,5;
bonus bFlee2,20;
",,
1224,Sword_Breaker,Swordbreaker,Weapon,Dagger,20,,1000,70,0,0,1,0,4,,36,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Rogue, Sage, SoulLinker, Swordman, Thief, Wizard",All,Both,Right_Hand,"bonus bBreakWeaponRate,500;
",,
1225,Mail_Breaker,Mailbreaker,Weapon,Dagger,20,,1000,70,0,0,1,0,4,,36,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Rogue, Sage, SoulLinker, Swordman, Thief, Wizard",All,Both,Right_Hand,"bonus bBreakArmorRate,500;
",,
1226,Damascus_,Damascus,Weapon,Dagger,49000,,800,118,0,0,1,2,3,,24,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Rogue, Sage, SoulLinker, Swordman, Thief, Wizard",All,Both,Right_Hand,"bonus bUnbreakableWeapon;
",,
1227,Weeder_Knife,Weeder Knife,Weapon,Dagger,20,,400,80,0,0,1,0,4,,36,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Rogue, Sage, SoulLinker, Swordman, Thief, Wizard",All,Both,Right_Hand,"bonus bIgnoreDefRace,RC_Plant;
bonus2 bAddRace,RC_Plant,15;
bonus2 bSubRace,RC_Plant,15;
",,
1228,Combat_Knife,Combat Knife,Weapon,Dagger,20,,400,80,0,0,1,0,4,,36,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Rogue, Sage, SoulLinker, Swordman, Thief, Wizard",All,Both,Right_Hand,"bonus bIgnoreDefRace,RC_DemiHuman;
bonus bIgnoreDefRace,RC_Player_Human;
bonus2 bSubRace,RC_DemiHuman,10;
bonus2 bSubRace,RC_Player_Human,10;
bonus2 bSubRace,RC_Demon,-10;
",,
1229,Mama's_Knife,Kitchen Knife,Weapon,Dagger,20,,500,75,0,0,1,0,4,,36,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Rogue, Sage, SoulLinker, Swordman, Thief, Wizard",All,Both,Right_Hand,"bonus bCritical,30;
bonus3 bAddMonsterDropItem,517,RC_Brute,5000;
",,
1230,House_Auger,Ice Pick,Weapon,Dagger,20,,600,80,0,0,1,0,4,,36,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Rogue, Sage, SoulLinker, Swordman, Thief, Wizard",All,Both,Right_Hand,"bonus bDefRatioAtkClass,Class_All;
",,
1231,Bazerald,Bazerald,Weapon,Dagger,20,,500,70,0,0,1,0,4,,36,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Rogue, Sage, SoulLinker, Swordman, Thief, Wizard",All,Both,Right_Hand,"bonus bAtkEle,Ele_Fire;
bonus bInt,5;
bonus bMatkRate,10;
",,
1232,Assasin_Dagger,Assassin Dagger,Weapon,Dagger,20,,600,140,0,0,1,0,4,,36,0,True,Assassin,All,Both,Right_Hand,"bonus bMaxHPrate,20;
bonus bMaxSPrate,15;
bonus bAspdRate,2;
bonus bAtkEle,Ele_Dark;
",,
1233,Exercise,Exorciser,Weapon,Dagger,20,,700,90,0,0,1,0,4,,36,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Rogue, Sage, SoulLinker, Swordman, Thief, Wizard",All,Both,Right_Hand,"bonus bIgnoreDefRace,RC_Demon;
bonus2 bSubRace,RC_Demon,5;
bonus2 bSubRace,RC_DemiHuman,-10;
bonus2 bSubRace,RC_Player_Human,-10;
",,
1234,Moonlight_Sword,Moonlight Dagger,Weapon,Dagger,20,,700,50,0,0,1,0,4,,36,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Rogue, Sage, SoulLinker, Swordman, Thief, Wizard",All,Both,Right_Hand,"bonus bMaxSPrate,10;
bonus bSPDrainValue,3;
",,
1235,Azoth,Azoth,Weapon,Dagger,20,,700,110,0,0,1,0,4,,36,0,True,Alchemist,All,Both,Right_Hand,"bonus bClassChange,300;
",,
1236,Sucsamad,Sucsamad,Weapon,Dagger,20,,800,140,0,0,1,0,4,,36,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Rogue, Sage, SoulLinker, Swordman, Thief, Wizard",All,Both,Right_Hand,"bonus2 bAddEle,Ele_Earth,10;
bonus2 bAddEle,Ele_Wind,10;
bonus bUnbreakableWeapon;
",,
1237,Grimtooth_,Grimtooth,Weapon,Dagger,20,,800,180,0,0,1,0,4,,36,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Rogue, Sage, SoulLinker, Swordman, Thief, Wizard",All,Both,Right_Hand,"bonus bFlee,10;
bonus bFlee2,5;
bonus bDefRate,-50;
bonus bDef2Rate,-50;
",,
1238,Zeny_Knife,Zeny Knife,Weapon,Dagger,20,,1200,64,0,0,1,0,3,,70,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Rogue, Sage, SoulLinker, Swordman, Thief, Wizard",All,Both,Right_Hand,"bonus2 bGetZenyNum,100,40;
",,
1239,Poison_Knife,Poison Knife,Weapon,Dagger,20,,800,64,0,0,1,0,3,,65,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Rogue, Sage, SoulLinker, Swordman, Thief, Wizard",All,Both,Right_Hand,"bonus bAtkEle,Ele_Poison;
bonus2 bAddEff,Eff_Poison,3000;
",,
1240,Princess_Knife,Princess Knife,Weapon,Dagger,20,,400,84,0,0,1,0,4,,1,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Rogue, Sage, SoulLinker, Swordman, Thief, Wizard",All,Both,Right_Hand,"bonus bAllStats,1;
",,
1241,Cursed_Dagger,Cursed Dagger,Weapon,Dagger,80000,,400,55,0,0,1,0,4,,85,0,True,"Mage, Sage, SoulLinker, Wizard",All,Both,Right_Hand,"bonus2 bAddEff,Eff_Curse,5000;
",,
1242,Counter_Dagger,Dagger of Counter,Weapon,Dagger,120000,,550,140,0,0,1,0,4,,55,0,True,"Mage, Sage, SoulLinker, Wizard",All,Both,Right_Hand,"bonus bCritical,90;
",,
1243,Novice_Knife,Novice Main-Gauche,Weapon,Dagger,1,,1,45,0,0,1,0,1,,1,0,False,"Novice, SuperNovice",All,Both,Right_Hand,,,
1244,Holy_Dagger,Holy Dagger,Weapon,Dagger,20,,800,100,0,0,1,0,4,,55,0,True,"Assassin, Ninja, Rogue, Thief",All,Both,Right_Hand,"bonus bAtkEle,Ele_Holy;
bonus bDex,1;
",,
1245,Cinquedea,Cinquedea,Weapon,Dagger,40000,,700,110,0,0,1,1,3,,30,0,True,"Novice, SuperNovice",All,Both,Right_Hand,,,
1246,Cinquedea_,Cinquedea,Weapon,Dagger,40000,,700,110,0,0,1,2,3,,30,0,True,"Novice, SuperNovice",All,Both,Right_Hand,,,
1247,Kindling_Dagger,Kindle Dagger,Weapon,Dagger,10000,,600,39,0,0,1,0,1,,1,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Novice, Rogue, Sage, SoulLinker, SuperNovice, Swordman, Thief, Wizard",All,Both,Right_Hand,"bonus bAtkEle,Ele_Fire;
",,
1248,Obsidian_Dagger,Obsidian Dagger,Weapon,Dagger,10000,,600,39,0,0,1,0,1,,1,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Novice, Rogue, Sage, SoulLinker, SuperNovice, Swordman, Thief, Wizard",All,Both,Right_Hand,"bonus bAtkEle,Ele_Earth;
",,
1249,Fisherman's_Dagger,Fisherman's Dagger,Weapon,Dagger,10000,,600,39,0,0,1,0,1,,1,0,True,"Alchemist, Archer, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Mage, Merchant, Ninja, Novice, Rogue, Sage, SoulLinker, SuperNovice, Swordman, Thief, Wizard",All,Both,Right_Hand,"bonus bAtkEle,Ele_Water;
",,
1250,Jur,Jur,Weapon,Katar,19500,,800,125,0,0,1,2,2,,18,0,True,Assassin,All,Both,Both_Hand,,,
1251,Jur_,Jur,Weapon,Katar,19500,,800,125,0,0,1,3,2,,18,0,True,Assassin,All,Both,Both_Hand,,,
1252,Katar,Katar,Weapon,Katar,41000,,1200,148,0,0,1,1,3,,33,0,True,Assassin,All,Both,Both_Hand,"bonus bDex,1;
",,
1253,Katar_,Katar,Weapon,Katar,41000,,1200,148,0,0,1,2,3,,33,0,True,Assassin,All,Both,Both_Hand,"bonus bDex,1;
",,
1254,Jamadhar,Jamadhar,Weapon,Katar,37200,,1500,165,0,0,1,0,3,,33,0,True,Assassin,All,Both,Both_Hand,,,
1255,Jamadhar_,Jamadhar,Weapon,Katar,37200,,1500,165,0,0,1,1,3,,33,0,True,Assassin,All,Both,Both_Hand,,,
1256,Katar_Of_Cold_Icicle,Katar of Frozen Icicle,Weapon,Katar,45000,,1200,105,0,0,1,0,3,,55,0,True,Assassin,All,Both,Both_Hand,"bonus bAtkEle,Ele_Water;
bonus2 bAddEff,Eff_Freeze,500;
",,
1257,Katar_Of_Thornbush,Katar of Quaking,Weapon,Katar,45000,,1200,105,0,0,1,0,3,,55,0,True,Assassin,All,Both,Both_Hand,"bonus bAtkEle,Ele_Earth;
bonus2 bAddEff,Eff_Blind,500;
",,
1258,Katar_Of_Raging_Blaze,Katar of Raging Blaze,Weapon,Katar,45000,,1200,105,0,0,1,0,3,,55,0,True,Assassin,All,Both,Both_Hand,"bonus bAtkEle,Ele_Fire;
bonus2 bAddEff,Eff_Silence,500;
",,
1259,Katar_Of_Piercing_Wind,Katar of Piercing Wind,Weapon,Katar,45000,,1200,105,0,0,1,0,3,,55,0,True,Assassin,All,Both,Both_Hand,"bonus bAtkEle,Ele_Wind;
bonus2 bAddEff,Eff_Sleep,500;
",,
1260,Ghoul_Leg,Sharpened Legbone of Ghoul,Weapon,Katar,52500,,1700,150,0,0,1,0,3,,65,0,True,Assassin,All,Both,Both_Hand,"bonus bAtkEle,Ele_Undead;
",,
1261,Infiltrator,Infiltrator,Weapon,Katar,57000,,1500,140,0,0,1,0,4,,75,0,True,Assassin,All,Both,Both_Hand,"bonus2 bAddRace,RC_DemiHuman,50;
bonus2 bAddRace,RC_Player_Human,50;
bonus bDef,3;
bonus bFlee,5;
bonus bFlee2,2;
",,
1262,Nail_Of_Loki,Loki's Nail,Weapon,Katar,20,,1200,115,0,0,1,0,3,,55,0,True,Assassin,All,Both,Both_Hand,"bonus2 bAddEff,Eff_Bleeding,300;
",,
1263,Unholy_Touch,Unholy Touch,Weapon,Katar,20,,1250,151,0,0,1,0,4,,70,0,True,Assassin,All,Both,Both_Hand,"bonus bAtkEle,Ele_Dark;
bonus2 bAddEff,Eff_Curse,200;
bonus bCritical,-1;
bonus bUnbreakableWeapon;
",,
1264,Various_Jur,Specialty Jur,Weapon,Katar,20,,800,90,0,0,1,4,1,,1,0,True,Assassin,All,Both,Both_Hand,"bonus2 bAddEff2,Eff_Bleeding,10;
",,
1265,Bloody_Roar,Bloody Roar,Weapon,Katar,20,,1000,120,0,0,1,0,4,,75,0,True,Assassin,All,Both,Both_Hand,"bonus bIgnoreDefRace,RC_DemiHuman;
bonus bIgnoreDefRace,RC_Player_Human;
bonus bFlee,-(readparam(bAgi)+BaseLevel);
bonus bHPrecovRate,-100;
bonus bSPrecovRate,-100;
",,
1266,Infiltrator_,Infiltrator,Weapon,Katar,57000,,1500,140,0,0,1,1,4,,75,0,True,Assassin,All,Both,Both_Hand,"bonus2 bAddRace,RC_DemiHuman,50;
bonus2 bAddRace,RC_Player_Human,50;
bonus bDef,3;
bonus bFlee,5;
bonus bFlee2,2;
",,
1267,Infiltrator_C,Infiltrator,Weapon,Katar,1,,0,189,0,0,1,0,4,,1,0,False,Assassin,All,Both,Both_Hand,"bonus2 bAddRace,RC_DemiHuman,70;
bonus2 bAddRace,RC_Player_Human,70;
bonus bDef,3;
bonus bFlee,5;
bonus bFlee2,2;
bonus bAspdRate,5;
",,
1268,Wild_Beast_Claw,Wild Beast Claw,Weapon,Katar,20,,1450,160,0,0,1,1,4,,55,0,True,Assassin,Upper,Both,Both_Hand,"if (getrefine()>=9)
   bonus3 bAutoSpell,""NPC_CRITICALWOUND"",2,100;
else
   bonus3 bAutoSpell,""NPC_CRITICALWOUND"",1,100;
",,
1269,Inverse_Scale,Inverse Scale,Weapon,Katar,20,,1500,140,0,0,1,0,4,,55,0,True,Assassin,Upper,Both,Both_Hand,"bonus bAtkEle,Ele_Holy;
bonus3 bAutoSpell,""NPC_DRAGONFEAR"",1,30;
",,
1270,Drill_Katar,Drill Katar,Weapon,Katar,20,,1400,110,0,0,1,1,4,,55,0,True,Assassin,Upper,Both,Both_Hand,"bonus bHit,30;
bonus3 bAutoSpell,""ST_FULLSTRIP"",1,150;
",,
1271,Blood_Tears,Blood Tears,Weapon,Katar,20,,1700,120,0,0,1,2,4,,55,0,True,Assassin,Upper,Both,Both_Hand,"if (getrefine()>=9)
   bonus3 bAutoSpell,""NPC_WIDEBLEEDING"",2,30;
else
   bonus3 bAutoSpell,""NPC_WIDEBLEEDING"",1,30;
",,
1272,Scratcher,Scratcher,Weapon,Katar,20,,0,120,0,0,1,0,1,,0,0,False,Assassin,All,Both,Both_Hand,"bonus2 bAddClass,Class_All,50;
",,
1273,Bloody_Roar_C,Refined Bloody Roar,Weapon,Katar,1,,0,148,0,0,1,0,4,,0,0,False,Assassin,All,Both,Both_Hand,"bonus bIgnoreDefRace,RC_DemiHuman;
bonus bIgnoreDefRace,RC_Player_Human;
bonus2 bHPRegenRate,3,5000;
",,
1274,Unholy_Touch_C,Refined Unholy Touch,Weapon,Katar,1,,0,179,0,0,1,0,4,,0,0,False,Assassin,All,Both,Both_Hand,"bonus bAtkEle,Ele_Dark;
bonus2 bAddEff,Eff_Curse,5000;
bonus bCritical,-1;
bonus bUnbreakableWeapon;
",,
1275,Katar_Of_Cold_Icicle_,Katar of Frozen Icicle,Weapon,Katar,45000,,1200,105,0,0,1,3,3,,55,0,True,Assassin,All,Both,Both_Hand,"bonus bAtkEle,Ele_Water;
bonus2 bAddEff,Eff_Freeze,500;
",,
1276,Katar_Of_Thornbush_,Katar of Quaking,Weapon,Katar,45000,,1200,105,0,0,1,3,3,,55,0,True,Assassin,All,Both,Both_Hand,"bonus bAtkEle,Ele_Earth;
bonus2 bAddEff,Eff_Blind,500;
",,
1277,Katar_Of_Raging_Blaze_,Katar of Raging Blaze,Weapon,Katar,45000,,1200,105,0,0,1,3,3,,55,0,True,Assassin,All,Both,Both_Hand,"bonus bAtkEle,Ele_Fire;
bonus2 bAddEff,Eff_Silence,500;
",,
1278,Katar_Of_Piercing_Wind_,Katar of Piercing Wind,Weapon,Katar,45000,,1200,105,0,0,1,3,3,,55,0,True,Assassin,All,Both,Both_Hand,"bonus bAtkEle,Ele_Wind;
bonus2 bAddEff,Eff_Sleep,500;
",,
1279,BF_Katar1,Brave Carnage Katar,Weapon,Katar,20,,0,130,0,0,1,0,3,,80,0,True,Assassin,All,Both,Both_Hand,"bonus bStr,1;
bonus bDex,1;
bonus bLuk,1;
bonus2 bAddRace,RC_DemiHuman,70;
bonus2 bAddRace,RC_Player_Human,70;
bonus2 bIgnoreDefRaceRate,RC_DemiHuman,20;
bonus2 bIgnoreDefRaceRate,RC_Player_Human,20;
bonus bUnbreakableWeapon;
",,
1280,BF_Katar2,Valorous Carnage Katar,Weapon,Katar,20,,0,130,0,0,1,0,3,,80,0,True,Assassin,All,Both,Both_Hand,"bonus bStr,1;
bonus bDex,1;
bonus bLuk,1;
bonus2 bAddRace,RC_DemiHuman,70;
bonus2 bAddRace,RC_Player_Human,70;
bonus bCritAtkRate,20;
bonus bAspdRate,5;
bonus bUnbreakableWeapon;
",,
1281,Krieger_Katar1,Glorious Bloody Roar,Weapon,Katar,20,,0,140,0,0,1,0,4,,80,0,True,Assassin,All,Both,Both_Hand,"bonus2 bAddRace,RC_DemiHuman,70;
bonus2 bAddRace,RC_Player_Human,70;
bonus2 bIgnoreDefRaceRate,RC_DemiHuman,20;
bonus2 bIgnoreDefRaceRate,RC_Player_Human,20;
bonus bUnbreakableWeapon;
if (getrefine()>5) {
   bonus2 bAddRace,RC_DemiHuman,(getrefine()-4)*(getrefine()-4);
   bonus2 bAddRace,RC_Player_Human,(getrefine()-4)*(getrefine()-4);
   bonus2 bIgnoreDefRaceRate,RC_DemiHuman,5;
   bonus2 bIgnoreDefRaceRate,RC_Player_Human,5;
}
if (getrefine()>8)
   autobonus ""{ bonus bAspdRate,100; }"",70,3000,BF_WEAPON,""{ specialeffect2 EF_POTION_BERSERK; }"";
",,
1282,Krieger_Katar2,Glorious Jamadhar,Weapon,Katar,20,,0,140,0,0,1,0,4,,80,0,True,Assassin,All,Both,Both_Hand,"bonus2 bAddRace,RC_DemiHuman,70;
bonus2 bAddRace,RC_Player_Human,70;
bonus2 bIgnoreDefRaceRate,RC_DemiHuman,20;
bonus2 bIgnoreDefRaceRate,RC_Player_Human,20;
bonus bUnbreakableWeapon;
if (getrefine()>5) {
   bonus2 bAddRace,RC_DemiHuman,(getrefine()-4)*(getrefine()-4);
   bonus2 bAddRace,RC_Player_Human,(getrefine()-4)*(getrefine()-4);
   bonus2 bCriticalAddRace,RC_DemiHuman,5;
   bonus2 bCriticalAddRace,RC_Player_Human,5;
}
if (getrefine()>8)
   autobonus ""{ bonus bAspdRate,100; }"",70,3000,BF_WEAPON,""{ specialeffect2 EF_POTION_BERSERK; }"";
",,
1283,Katar_Of_Speed,Katar Of Speed,Weapon,Katar,20,,0,175,0,0,1,0,4,,0,0,False,Assassin,All,Both,Both_Hand,"bonus2 bSkillAtk,""AS_SONICBLOW"",25;
bonus bAspdRate,3;
",,
1284,Krishna,Krishna,Weapon,Katar,20,,1200,120,0,0,1,2,3,,50,0,True,Assassin,Upper,Both,Both_Hand,"bonus2 bSkillAtk,""AS_GRIMTOOTH"",10;
if (getskilllv(""AS_SONICBLOW"")) {
   bonus3 bAutoSpell,""AS_SONICBLOW"",getskilllv(""AS_SONICBLOW""),5;
}
else {
   bonus3 bAutoSpell,""AS_SONICBLOW"",1,5;
}
",,
1285,Cakram,Chakram,Weapon,Katar,20,,1000,130,0,0,1,2,3,,50,0,True,Assassin,Upper,Both,Both_Hand,"if (getskilllv(""AS_KATAR"") == 10) {
   bonus bHit,10;
}
bonus2 bSkillAtk,""ASC_METEORASSAULT"",20;
",,
1286,Jamadhar_C,Jamadhar,Weapon,Katar,,,0,200,0,0,1,0,3,,1,0,False,Assassin,All,Both,Both_Hand,"bonus bUnbreakableWeapon;
bonus2 bAddSize,Size_All,40;
",,
1301,Axe,Axe,Weapon,1hAxe,500,,800,38,0,0,1,3,1,,3,0,True,"Alchemist, Assassin, Blacksmith, Crusader, Knight, Merchant, Novice, Rogue, SuperNovice, Swordman, Thief",All,Both,Right_Hand,,,
1302,Axe_,Axe,Weapon,1hAxe,500,,800,38,0,0,1,4,1,,3,0,True,"Alchemist, Assassin, Blacksmith, Crusader, Knight, Merchant, Novice, Rogue, SuperNovice, Swordman, Thief",All,Both,Right_Hand,,,
1303,Axe__,Axe,Weapon,1hAxe,500,,800,38,0,0,1,0,1,,3,0,True,"Alchemist, Assassin, Blacksmith, Crusader, Knight, Merchant, Novice, Rogue, SuperNovice, Swordman, Thief",All,Both,Right_Hand,,,
1304,Orcish_Axe,Orcish Axe,Weapon,1hAxe,20,,1500,75,0,0,1,0,3,,3,0,True,"Alchemist, Assassin, Blacksmith, Crusader, Knight, Merchant, Novice, Rogue, SuperNovice, Swordman, Thief",All,Both,Right_Hand,,,
1305,Cleaver,Cleaver,Weapon,1hAxe,20,,1200,140,0,0,1,0,4,,44,0,True,"Alchemist, Blacksmith, Crusader, Knight, Merchant, Swordman",All,Both,Right_Hand,"bonus2 bSubRace,RC_DemiHuman,5;
bonus2 bSubRace,RC_Player_Human,5;
bonus3 bAddMonsterDropItem,517,RC_Brute,3000;
",,
1306,War_Axe,War Axe,Weapon,1hAxe,20,,4200,140,0,0,1,1,3,,76,0,True,"Alchemist, Blacksmith",All,Both,Right_Hand,"bonus bDex,2;
bonus bLuk,2;
",,
1307,Windhawk,Windhawk,Weapon,1hAxe,18000,,1500,115,0,0,1,0,2,,14,0,True,"Alchemist, Assassin, Blacksmith, Crusader, Knight, Merchant, Rogue, Swordman, Thief",All,Both,Right_Hand,"bonus bAtkEle,Ele_Wind;
bonus bAspdRate,5;
",,
1308,Golden_Axe,Golden Axe,Weapon,1hAxe,20,,3000,170,0,0,1,0,4,,45,0,True,"Novice, SuperNovice",All,Both,Right_Hand,,,
1309,Orcish_Axe_,Orcish Axe,Weapon,1hAxe,20,,1500,75,0,0,1,4,3,,3,0,True,"Alchemist, Assassin, Blacksmith, Crusader, Knight, Merchant, Novice, Rogue, SuperNovice, Swordman, Thief",All,Both,Right_Hand,,,
1310,Krieger_Onehand_Axe1,Glorious Cleaver,Weapon,1hAxe,20,,0,130,0,0,1,0,4,,80,0,True,"Alchemist, Blacksmith, Crusader, Knight, Merchant, Swordman",All,Both,Right_Hand,"bonus2 bAddRace,RC_DemiHuman,75;
bonus2 bAddRace,RC_Player_Human,75;
bonus2 bIgnoreDefRaceRate,RC_DemiHuman,20;
bonus2 bIgnoreDefRaceRate,RC_Player_Human,20;
bonus bUnbreakableWeapon;
if (getrefine()>5) {
   bonus2 bAddRace,RC_DemiHuman,(getrefine()-4)*(getrefine()-4);
   bonus2 bAddRace,RC_Player_Human,(getrefine()-4)*(getrefine()-4);
   bonus2 bIgnoreDefRaceRate,RC_DemiHuman,5;
   bonus2 bIgnoreDefRaceRate,RC_Player_Human,5;
   bonus bAspdRate,5;
}
if (getrefine()>8) {
   bonus bAspdRate,5;
   bonus3 bAutoSpell,""NPC_CRITICALWOUND"",1,50;
   bonus4 bAutoSpellOnSkill,""MC_MAMMONITE"",""NPC_CRITICALWOUND"",2,200;
}
",,
1311,Vecer_Axe,Vecer Axe,Weapon,1hAxe,20,,1500,140,0,0,1,2,3,,50,0,True,"Alchemist, Blacksmith, Crusader, Knight, Merchant, Swordman",Upper,Both,Right_Hand,"if (readparam(bLuk)>=90) {
   bonus bBaseAtk,20;
}
if (readparam(bDex)>=90) {
   bonus bCritical,5;
}
if (readparam(bDex)>=90 || readparam(bLuk)>=90) {
   bonus2 bSkillAtk,""MC_MAMMONITE"",15;
}
",,
